OrthoDB 12v0,OrthoDB 12v2,Human gene,Human paralogs,Total orthologs,Protein class
26525at2759,128535at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4788657at2759,TNNC1,30,870,calcium-binding protein
26525at2759,773209at2759,TNNC1,30,870,calcium-binding protein
26525at2759,5017755at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4861016at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4892276at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4830253at2759,TNNC1,30,870,calcium-binding protein
26525at2759,808261at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4791553at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4842351at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4376471at2759,TNNC1,30,870,calcium-binding protein
26525at2759,328943at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4823058at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4659403at2759,TNNC1,30,870,calcium-binding protein
26525at2759,655921at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4882488at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4890864at2759,TNNC1,30,870,calcium-binding protein
26525at2759,3723256at2759,TNNC1,30,870,calcium-binding protein
26525at2759,759178at2759,TNNC1,30,870,calcium-binding protein
26525at2759,5013618at2759,TNNC1,30,870,calcium-binding protein
26525at2759,3497406at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4678784at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4958613at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4362961at2759,TNNC1,30,870,calcium-binding protein
26525at2759,5000782at2759,TNNC1,30,870,calcium-binding protein
26525at2759,221847at2759,TNNC1,30,870,calcium-binding protein
26525at2759,1971541at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4939597at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4926529at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4862539at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4781261at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4891385at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4754446at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4809230at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4820652at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4858673at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4773981at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4918107at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4748905at2759,TNNC1,30,870,calcium-binding protein
26525at2759,772531at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4823379at2759,TNNC1,30,870,calcium-binding protein
26525at2759,3323801at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4238873at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4939432at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4804531at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4845559at2759,TNNC1,30,870,calcium-binding protein
26525at2759,408990at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4958614at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4936570at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4357461at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4907366at2759,TNNC1,30,870,calcium-binding protein
26525at2759,759388at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4755583at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4922126at2759,TNNC1,30,870,calcium-binding protein
26525at2759,64628at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4452362at2759,TNNC1,30,870,calcium-binding protein
26525at2759,4815109at2759,TNNC1,30,870,calcium-binding protein
268428at2759,4969057at2759,Psmb2,2,38,protein modifying enzyme
268763at2759,4971272at2759,RPN5,1,38,protein modifying enzyme
269804at2759,4970723at2759,EMG1,1,37,metabolite interconversion enzyme
269804at2759,4893497at2759,EMG1,1,37,metabolite interconversion enzyme
269804at2759,4882740at2759,EMG1,1,37,metabolite interconversion enzyme
269804at2759,4817086at2759,EMG1,1,37,metabolite interconversion enzyme
270173at2759,532599at2759,Polr2C,2,74,RNA metabolism
270392at2759,4999407at2759,RPA190,3,108,RNA metabolism
270392at2759,675910at2759,RPA190,3,108,RNA metabolism
270392at2759,346226at2759,RPA190,3,108,RNA metabolism
270392at2759,4906182at2759,RPA190,3,108,RNA metabolism
270392at2759,675919at2759,RPA190,3,108,RNA metabolism
272141at2759,5002737at2759,sgg,2,99,protein modifying enzyme
272141at2759,2970781at2759,sgg,2,99,protein modifying enzyme
272141at2759,4680760at2759,sgg,2,99,protein modifying enzyme
272141at2759,4905865at2759,sgg,2,99,protein modifying enzyme
272141at2759,271124at2759,sgg,2,99,protein modifying enzyme
272141at2759,4889467at2759,sgg,2,99,protein modifying enzyme
272141at2759,4920887at2759,sgg,2,99,protein modifying enzyme
272481at2759,4863127at2759,RAD3,2,48,DNA metabolism
272481at2759,2254049at2759,RAD3,2,48,DNA metabolism
272481at2759,714108at2759,RAD3,2,48,DNA metabolism
272481at2759,4957438at2759,RAD3,2,48,DNA metabolism
272481at2759,4771406at2759,RAD3,2,48,DNA metabolism
272481at2759,4912682at2759,RAD3,2,48,DNA metabolism
272481at2759,2627378at2759,RAD3,2,48,DNA metabolism
272481at2759,524065at2759,RAD3,2,48,DNA metabolism
272481at2759,547759at2759,RAD3,2,48,DNA metabolism
273340at2759,4838864at2759,ENP2,1,35,Unclassified
273340at2759,2416816at2759,ENP2,1,35,Unclassified
27435at2759,5019313at2759,CDC48,2,122,transporter
27435at2759,4887645at2759,CDC48,2,122,transporter
27435at2759,613985at2759,CDC48,2,122,transporter
27435at2759,4887889at2759,CDC48,2,122,transporter
27435at2759,4837423at2759,CDC48,2,122,transporter
27435at2759,4277836at2759,CDC48,2,122,transporter
27435at2759,227508at2759,CDC48,2,122,transporter
27923at2759,4940460at2759,YKT6,1,51,Unclassified
27923at2759,4863284at2759,YKT6,1,51,Unclassified
27923at2759,4886807at2759,YKT6,1,51,Unclassified
28053at2759,5001003at2759,APL4,4,63,membrane traffic protein
28053at2759,4900012at2759,APL4,4,63,membrane traffic protein
28053at2759,2657557at2759,APL4,4,63,membrane traffic protein
28053at2759,2735173at2759,APL4,4,63,membrane traffic protein
28053at2759,2670370at2759,APL4,4,63,membrane traffic protein
28053at2759,4725029at2759,APL4,4,63,membrane traffic protein
282152at2759,4916283at2759,RPC11,1,46,RNA metabolism
282152at2759,4899713at2759,RPC11,1,46,RNA metabolism
282152at2759,4926418at2759,RPC11,1,46,RNA metabolism
282152at2759,4920770at2759,RPC11,1,46,RNA metabolism
282152at2759,4947677at2759,RPC11,1,46,RNA metabolism
282152at2759,4929752at2759,RPC11,1,46,RNA metabolism
284782at2759,5004398at2759,CIAO1,4,48,Unclassified
284782at2759,4918931at2759,CIAO1,4,48,Unclassified
284782at2759,5015063at2759,CIAO1,4,48,Unclassified
284782at2759,3494724at2759,CIAO1,4,48,Unclassified
284782at2759,4696647at2759,CIAO1,4,48,Unclassified
284782at2759,3495382at2759,CIAO1,4,48,Unclassified
284782at2759,4439733at2759,CIAO1,4,48,Unclassified
284782at2759,4942679at2759,CIAO1,4,48,Unclassified
284782at2759,31764at2759,CIAO1,4,48,Unclassified
284782at2759,4940296at2759,CIAO1,4,48,Unclassified
284782at2759,3515032at2759,CIAO1,4,48,Unclassified
284782at2759,4922440at2759,CIAO1,4,48,Unclassified
284782at2759,4969858at2759,CIAO1,4,48,Unclassified
28737at2759,5004253at2759,HSP82,2,105,chaperone
28737at2759,4969507at2759,HSP82,2,105,chaperone
28737at2759,5015266at2759,HSP82,2,105,chaperone
28737at2759,4996455at2759,HSP82,2,105,chaperone
28737at2759,4937395at2759,HSP82,2,105,chaperone
28737at2759,4184227at2759,HSP82,2,105,chaperone
28737at2759,2507729at2759,HSP82,2,105,chaperone
2877at2759,707076at2759,BUD23,1,41,metabolite interconversion enzyme
289038at2759,2748285at2759,USP7,12,204,protein modifying enzyme
289038at2759,5015874at2759,USP7,12,204,protein modifying enzyme
289038at2759,5019328at2759,USP7,12,204,protein modifying enzyme
289038at2759,4821214at2759,USP7,12,204,protein modifying enzyme
289038at2759,309043at2759,USP7,12,204,protein modifying enzyme
289038at2759,316939at2759,USP7,12,204,protein modifying enzyme
289038at2759,4416699at2759,USP7,12,204,protein modifying enzyme
289038at2759,540348at2759,USP7,12,204,protein modifying enzyme
289038at2759,4659935at2759,USP7,12,204,protein modifying enzyme
289038at2759,794139at2759,USP7,12,204,protein modifying enzyme
289038at2759,334904at2759,USP7,12,204,protein modifying enzyme
289038at2759,4810397at2759,USP7,12,204,protein modifying enzyme
289038at2759,334422at2759,USP7,12,204,protein modifying enzyme
289038at2759,4848709at2759,USP7,12,204,protein modifying enzyme
289038at2759,275978at2759,USP7,12,204,protein modifying enzyme
289038at2759,4946112at2759,USP7,12,204,protein modifying enzyme
289038at2759,790752at2759,USP7,12,204,protein modifying enzyme
289038at2759,4895001at2759,USP7,12,204,protein modifying enzyme
289038at2759,4922302at2759,USP7,12,204,protein modifying enzyme
289038at2759,758893at2759,USP7,12,204,protein modifying enzyme
289038at2759,338491at2759,USP7,12,204,protein modifying enzyme
289038at2759,712616at2759,USP7,12,204,protein modifying enzyme
289038at2759,4970172at2759,USP7,12,204,protein modifying enzyme
289038at2759,4925339at2759,USP7,12,204,protein modifying enzyme
289038at2759,4819187at2759,USP7,12,204,protein modifying enzyme
289038at2759,4818478at2759,USP7,12,204,protein modifying enzyme
289038at2759,3324169at2759,USP7,12,204,protein modifying enzyme
289038at2759,616800at2759,USP7,12,204,protein modifying enzyme
289038at2759,4680959at2759,USP7,12,204,protein modifying enzyme
289038at2759,4848181at2759,USP7,12,204,protein modifying enzyme
289038at2759,274045at2759,USP7,12,204,protein modifying enzyme
289038at2759,286701at2759,USP7,12,204,protein modifying enzyme
289038at2759,4775710at2759,USP7,12,204,protein modifying enzyme
289038at2759,339677at2759,USP7,12,204,protein modifying enzyme
289038at2759,319870at2759,USP7,12,204,protein modifying enzyme
289038at2759,4936737at2759,USP7,12,204,protein modifying enzyme
289038at2759,292659at2759,USP7,12,204,protein modifying enzyme
289038at2759,4449687at2759,USP7,12,204,protein modifying enzyme
289038at2759,4932391at2759,USP7,12,204,protein modifying enzyme
289038at2759,4825901at2759,USP7,12,204,protein modifying enzyme
289038at2759,733642at2759,USP7,12,204,protein modifying enzyme
289038at2759,4947893at2759,USP7,12,204,protein modifying enzyme
289038at2759,4922079at2759,USP7,12,204,protein modifying enzyme
289038at2759,4273674at2759,USP7,12,204,protein modifying enzyme
289038at2759,330702at2759,USP7,12,204,protein modifying enzyme
289038at2759,4599856at2759,USP7,12,204,protein modifying enzyme
289038at2759,4923223at2759,USP7,12,204,protein modifying enzyme
289038at2759,4770223at2759,USP7,12,204,protein modifying enzyme
294251at2759,4774160at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4989404at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4927548at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,595184at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,5005051at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4922992at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4758211at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,5017004at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,762986at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,5018015at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4810956at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,5018024at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,5018399at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4916678at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4924072at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,636795at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4925814at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,2748303at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4923579at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4930071at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4542884at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4287761at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4917758at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4987143at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,2411199at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4818391at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4803993at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,5014494at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,786703at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4449539at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4873093at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4446639at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4818128at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4926825at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,5005605at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,762133at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,804344at2759,MSB4,5,193,protein-binding activity modulator
294251at2759,4760318at2759,MSB4,5,193,protein-binding activity modulator
29755at2759,5012476at2759,ASF1,2,66,chromatin/regulatory
29755at2759,783281at2759,ASF1,2,66,chromatin/regulatory
29755at2759,4783542at2759,ASF1,2,66,chromatin/regulatory
29755at2759,5015771at2759,ASF1,2,66,chromatin/regulatory
29755at2759,4816276at2759,ASF1,2,66,chromatin/regulatory
29755at2759,4780313at2759,ASF1,2,66,chromatin/regulatory
3000483at2759,4791320at2759,Rrm1,2,50,metabolite interconversion enzyme
3000483at2759,2739327at2759,Rrm1,2,50,metabolite interconversion enzyme
3000483at2759,5024048at2759,Rrm1,2,50,metabolite interconversion enzyme
3000483at2759,416755at2759,Rrm1,2,50,metabolite interconversion enzyme
308383at2759,802821at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,5020565at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4888716at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,266339at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,794108at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,5003047at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,273213at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,2513831at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,3292001at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4845691at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4815818at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,769683at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,591873at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,542871at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,3521255at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4780392at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,82638at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,148304at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4804697at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,2640833at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4942549at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4942964at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,1813040at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4843997at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4281082at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,805505at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,2501277at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,5020295at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4839793at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4925750at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4983879at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,3167482at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,1637470at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,3972425at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4929097at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,2145838at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4895732at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,740730at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4459485at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,5005066at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,203415at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4552519at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,771317at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,3510909at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,717531at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,5015330at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4775842at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,293860at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,794318at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,296947at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4254425at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4940309at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4846706at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,2667382at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4896144at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,1769823at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4937006at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,594219at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4698672at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4910219at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4787290at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,3455325at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,3355759at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4849324at2759,KMT2A,11,202,chromatin/regulatory
308383at2759,4326994at2759,KMT2A,11,202,chromatin/regulatory
3142434at2759,530014at2759,PWP2,1,33,Unclassified
3176171at2759,5001964at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4992154at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,807705at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4947974at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,171039at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4818482at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,3414870at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4786265at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,703294at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4931171at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,543280at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4934191at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4662990at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4948117at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4684012at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4721683at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,5019158at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,5024540at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4534737at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4944543at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4933801at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4988326at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4771606at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,630011at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,5015750at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,767276at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,749318at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4807464at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4946452at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,3208909at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4902920at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4760507at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,365212at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4772144at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,803959at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,1720254at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,113643at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,5017824at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,3940399at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4774760at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,620653at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4291986at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4126525at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,648573at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4907542at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,758269at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,683098at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,804789at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4394893at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,629411at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,622343at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,88158at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,794523at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4783506at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,765179at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,616042at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4762958at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4822757at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,2540279at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4966662at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,3374708at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4891084at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,692315at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,673357at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,764035at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,666777at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,654191at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,2600072at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,764414at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,489937at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4818249at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,711268at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,3286501at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4782317at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,768499at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,765791at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4091839at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4847226at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,766643at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4939203at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,549524at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,1803602at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,5002338at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,681673at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4821303at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4929363at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4858600at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4843534at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,5024730at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4823966at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4937860at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,760636at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4819638at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,5019306at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4932700at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4445909at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4726614at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,3420789at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4859512at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4758233at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4959049at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4972713at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,764787at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4943864at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,802334at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4846658at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4995816at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4804806at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4956534at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4768494at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4769783at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,1797514at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,247346at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4784558at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4781813at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,2711839at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,5017702at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4780311at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,807075at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4771338at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4878996at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,357248at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,753378at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,414207at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4980087at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,2711103at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4844056at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4818322at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4894767at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4935402at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4935023at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,761151at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4933527at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4759997at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,808728at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,323983at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4848289at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,3309187at2759,Kif3c,41,922,cytoskeletal protein
3176171at2759,4935002at2759,Kif3c,41,922,cytoskeletal protein
336885at2759,5005779at2759,PolA2,1,32,DNA metabolism
336885at2759,4901316at2759,PolA2,1,32,DNA metabolism
336885at2759,4941124at2759,PolA2,1,32,DNA metabolism
